statement	isMetaphor
Tienen al PNV disgustado por el pacto con Bildu, tienen ERC en el no, tienen, incluso, a formaciones políticas como Compromís que también votaron en contra de la prórroga del Estado de Alarma.	0
Los ministros dieron la bienvenida a la selección de Canadá para la presidencia del Comité Ejecutivo de la Iniciativa del Transporte del Hemisferio Occidental (ITHO), mientras que la copresidencia será para Jamaica, Bolivia y Perú.	0
Es una fundación que quince años después mantiene viva la memoria de Miguel Ángel y de todas las víctimas del terrorismo en el corazón de los vascos y del conjunto de los españoles.	1
Quería preguntarle preguntar le al ministro Illa sobre las playa, se está preparando un protocolo de Sanidad para el uso de playas, y quería preguntarle preguntar le sobre si se han tenido en cuenta las peticiones realizadas por el Gobierno asturiano, ya que los arenales asturianos, del norte, son bien diferentes a los del Mediterráneo, por ejemplo son menos accesibles, más susceptibles a las mareas y sería interesante que se tuvieran en cuenta estas particularidades.	0
Con ese crepúsculo diario la naturaleza nos adiestra para la experiencia mortal trescientas sesenta y cinco veces cada año y sesenta u ochenta años, uno tras otro.	1
El director del banco, Radovan Vrava, señaló que el motivo principal es la reestructuración del banco y no sólo la reducción de los costes.	0
Hoy en día, las ruinas del de el Palacio se ha convertido en sitio arqueológico protegido por el gobierno, incluyendo un jardin y un museo, el Museo de Curtea Veche.	0
Las escenas interiores fueron filmadas en Roma.	0
Los motivos alegados para intentar asesinar a la mujer eran que ésta provenía de una familia acomodada, y que durante la separación se había quedado con el chalé familiar y con una empresa.	0
Chaudhry y trece ministros de su Gabinete, además del Fiscal General y diputados y asistentes personales, forman el grupo de personas retenidas por la fuerza en el Parlamento.	0
Las oraciones y las lecturas hacían referencia a los santos y mártires relacionados con esos templos.	0
Desde entonces el condado deja de ser una entidad política soberana y el espacio político de la actual Cataluña sólo volvería a definirse definir se como tal mediante los estatutos de autonomía de 1932, 1979 y 2006.	0
La cruel historia de Afganistán nos ha demostrado una y otra vez que sin un amplio concurso internacional y sin una voluntad decidida de los países vecinos de la región no habrá solución a la inestabilidad en aquel país.	1
José Antonio Vidaurre, jefe del de el Regimiento Maipo acantonado en Quillota, apresó a Portales cuando este pasaba revista a los soldados.	0
La otra semifinal enfrentará a España con Estados Unidos en Santander sobre tierra batida del 21 al 23 de julio, pero este fin de semana también se disputarán tres eliminatorias para la permanencia en el Grupo Mundial.	0
Fue en estos años en que él tuvo un gran acercamiento con ese país, ya que participó como invitado de Mercedes Sosa en el Festival Internacional de la Canción de Viña del de el Mar de 1992 y colaboró además con importantes artistas chilenos como Isabel Parra, Congreso y Los Jaivas.	1
El secretario general de UGT, Cándido Méndez, criticó que la ' brutalidad ' de la temporalidad de los contratos impide la caída del paro y lamentó que los últimos datos de desempleo registrado siguen siendo ' desfavorables '.	1
Con la compra de acciones en CGO, Autopistas Concesionaria Española (ACESA), filial del grupo financiero catalán La Caixa y que constituye la mayor operadora de rutas con peajes de España, presente también en Portugal e Italia, pone un pie en Latinoamérica.	0
Resaltó la firma de un acuerdo entre el Grupo de los Tres (G-3), integrado por Venezuela, Colombia y México, y la Asociación Latinoamericana de Integración (ALADI), formada por 11 países latinoamericanos, así como la propuesta para un desarrollo sostenible, presentada por Centroamérica.	0
Y sí decirle decir le que, evidentemente, el Ministerio de Hacienda escucha a las CC.AA. y hay algunas cuestiones que se les han planteado, que estamos trabajando.	1
La espontaneidad de Mesic - quien siempre está dispuesto a bromear, parece más cálido y relajado y da la impresión de persona capaz de cumplir lo prometido - ha hecho que también superara a su principal rival, Budisa, que hace sólo unas semanas era el favorito para las presidenciales.	1
Los industriales han calculado que, pese a la esperada reactivación, en los tres primeros meses del año 2000 se han perdido entre 2.600 y 2.700 puestos de trabajo en el sector manufacturero.	0
Por esta razón, en la reunión de Ministros de Defensa de la OTAN, que se celebró en Bratislava en octubre de 2009, los países aliados manifestamos nuestro pleno respaldo a una nueva estrategia para Afganistán, que priorizase la llamada ' afganización '; esto es, una estrategia que pusiera el acento en la transferencia de responsabilidad a los afganos, para que sean ellos los que se hagan cargo de su país, empezando por su propia seguridad.	1
Regalar - detalles - es una cursilería o un bochorno.	0
Los países latinoamericanos evitaron hoy en la reunión de Washington iniciar el proceso de sanción oficial a Perú al rechazar la propuesta de Estados Unidos que pretendía invocar la Resolución 1080, el máximo instrumento que la OEA tiene para preservar la democracia representativa en el continente.	0
Dios conocía el esfuerzo que hizo Fermina Daza para no acompañarla acompañar la cuando la prima fue a conocer a Florentino Ariza en la oficina del telégrafo.	0
Los documentos de la disolución con la firma de Mori y el sello del emperador Akihito fueron entregados al presidente de la poderosa Cámara del Legislativo, Soichiro Ito, por el ministro Portavoz del gobierno Mikio Aoki, a primera hora de la tarde.	1
Las gorditas son en realidad tortillas hechas a mano, en las cuales antes del de el cocimiento, el disco de masa cruda ha sido rellenado con otro ingrediente (generalmente, chicharrón prensado o queso fresco);	0
' Conversamos sobre las expectativas de la Cumbre OPEP de Caracas, en la que contaremos con la presencia de los presidentes de Argelia y Nigeria ', acotó.	0
Las restantes 1.115.856 contrataciones de mayo fueron de carácter temporal, entre las que sobresalen 445.079 (36,39 por ciento) eventuales por circunstancias de la producción, 363.686 (29,73) de obra o servicio determinado y 190.887 (15,61) de tiempo parcial de duración temporal	0
País Vasco, los territorios históricos de Guipúzcoa, Vizcaya y Álava.	0
Allí, rodeado de páginas de programación, provisto de alimentos suficientes para una larga travesía, armado con el mando a distancia del televisor, el mando a distancia del vídeo VHS y mando a distancia del Beta, decidió construir su particular trinchera.	1
El estilo de ambos trabajos está marcado por la amarga hostilidad del de el autor hacia el cristianismo.	1
Promueve los procesos de negociación que permitan acabar con los conflictos regionales, y se apoya iniciativas sobre el control, reducción y tráfico de armamento.	0
En ese año es que Hugo Baeza bautiza al a el cuadro como Huracán Buceo «para distinguirlo distinguir lo de todos los demás Huracanes que había en la ciudad y además haciendo coincidir las iniciales del de el club con las mías propias».	1
En 1994, sin embargo, rompió con Tudjman para convertirse convertir se en uno de sus mayores críticos y denunció el excesivo poder que había concentrado el presidente.	0
Todo el enclave se halla rodeado por Los Pirineos lo que le da una belleza natural impresionante.	0
Hombrados, que ' respeta, pero no teme ' a ningún contrario, ve la posible semifinal ante el actual líder de la liga ASOBAL y acaparador de títulos, FC Barcelona, como ' un hueso, que en todo caso siempre habrá que superar para lograr un título que busca el Ademar ', concluyó.	1
Me aloje este verano con unos amigos y la verdad es que estaba todo muy limpio, los dueños muy amables, nosotros ibamos con moto y no hubo problema en que nos las guardaran en su garaje.	0
El propósito del Gobierno de España es, como siempre, proporcionar todo el apoyo con los medios económicos, materiales, digitales y legales que estén a nuestro alcance.	0
P.- ¿Qué le parece lo que se ha anunciado para el día 9?	0
El Gobierno, apuntó Pimentel, se ha enterado de la operación, pero no ha participado en la gestión del pacto entre el BBVA y Telefónica y lo que va a hacer ahora es estudiar si él mismo vulnera o no algún tipo de reglas de la competencia.	0
El ' Castilla ' es un buque hospital que tiene dos grandes quirófanos, lo cual explica que dentro de la dotación también vaya un equipo de sanitarios.	1
' No podemos realizar la Unión Europea sin tener en cuenta la voluntad de los ciudadanos o incluso en contra de esa voluntad ', dijo el político socialcristiano bávaro.	0
El taxista contemplaba su negociación a distancia, con la sonrisa a medio camino entre una reflexión interior sobre la voluntad de fiesta del extranjero y el saludo al cliente de todas las mañanas.	0
Para la consecución de este objetivo cobra un papel fundamental la educación, y es que cuanto mejor funcionen todos los departamentos y todas las instituciones que tienen encomendadas funciones y competencias en materia de juventud, menor será la necesidad de intervención de la justicia juvenil.	1
El verdadero blasfemo es el agnóstico porque negándose negando se a conocer - - o tratar de - - quiere eludir el mayor problema.	0
Algunos restaurantes McDonald 's de Nueva Inglaterra y las provincias marítimas de Canadá ofrecen lobster rolls en sus menús de verano bajo el nombre McLobster Roll.	0
Sr.	0
El Ministerio de Sanidad y las CCAA fijaron unos criterios comunes para afrontar la emergencia sanitaria.	1
Se trata en mi caso del clamor de la vejez en el crepúsculo de este día solar que es la vida de cada cual.	1
Unidos conseguiremos de nuevo vencer al virus en esta segunda ola.	1
